[136,7]	1.360000e-01	1.355811e-01	1.355811e-01	1.355464e-08
[137,7]	1.370000e-01	1.365718e-01	1.365718e-01	1.382034e-08
[138,7]	1.380000e-01	1.375624e-01	1.375624e-01	1.408818e-08
[139,7]	1.390000e-01	1.385528e-01	1.385528e-01	1.436161e-08
[140,7]	1.400000e-01	1.395431e-01	1.395431e-01	1.464424e-08
[141,8]	1.410000e-01	1.405333e-01	1.405332e-01	1.493699e-08
[142,8]	1.420000e-01	1.415233e-01	1.415233e-01	1.522974e-08
[143,8]	1.430000e-01	1.425131e-01	1.425131e-01	1.550970e-08
[144,8]	1.440000e-01	1.435029e-01	1.435028e-01	1.576420e-08
[145,8]	1.450000e-01	1.444924e-01	1.444924e-01	1.598074e-08
[146,8]	1.460000e-01	1.454819e-01	1.454818e-01	1.614695e-08
[147,8]	1.470000e-01	1.464712e-01	1.464711e-01	1.625061e-08
[148,8]	1.480000e-01	1.474603e-01	1.474603e-01	1.627965e-08
[149,8]	1.490000e-01	1.484493e-01	1.484493e-01	1.622213e-08
[150,8]	1.500000e-01	1.494381e-01	1.494381e-01	1.606627e-08
[151,8]	1.510000e-01	1.504268e-01	1.504268e-01	1.580043e-08
[152,8]	1.520000e-01	1.514154e-01	1.514154e-01	1.541314e-08
[153,8]	1.530000e-01	1.524038e-01	1.524038e-01	1.489306e-08
[154,8]	1.540000e-01	1.533920e-01	1.533920e-01	1.422900e-08
[155,8]	1.550000e-01	1.543801e-01	1.543801e-01	1.340993e-08
[156,8]	1.560000e-01	1.553680e-01	1.553680e-01	1.242498e-08
[157,8]	1.570000e-01	1.563558e-01	1.563558e-01	1.126343e-08
[158,8]	1.580000e-01	1.573434e-01	1.573434e-01	9.914705e-09
[159,8]	1.590000e-01	1.583309e-01	1.583309e-01	8.368394e-09
[160,8]	1.600000e-01	1.593182e-01	1.593182e-01	6.614246e-09
[161,9]	1.610000e-01	1.603054e-01	1.603053e-01	4.649652e-09
[162,9]	1.620000e-01	1.612923e-01	1.612923e-01	2.502111e-09
[163,9]	1.630000e-01	1.622792e-01	1.622792e-01	2.067685e-10
[164,9]	1.640000e-01	1.632658e-01	1.632658e-01	2.201067e-09
[165,9]	1.650000e-01	1.642523e-01	1.642523e-01	4.685926e-09
[166,9]	1.660000e-01	1.652387e-01	1.652387e-01	7.212176e-09
[167,9]	1.670000e-01	1.662248e-01	1.662248e-01	9.744019e-09
[168,9]	1.680000e-01	1.672108e-01	1.672109e-01	1.224549e-08
